POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA4022,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,3,3,0,0,0,0,0,0,0,0,3,30,0,0,8,15,39,71,105,88,40,4,11,13,0,7,20,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,11,11,0,3,3,4,0,0,0,64,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6
POA4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,5,3,5,3,3,3,0,75,0,31,67,38,6,0,0,6,0,5,0,0,0,3,9,170,0,0,0,0,0,3,12,9,5,9,3,4,10,0,8,61,0,0,0,0,0,6,6,27,3,4,4,5,3,4,0,74,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,8,11,18,3,3,4,3,10,5,0,0,0,74,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,0,5,0,0,0,0,0,0,0,0,22,0,4,6,27,87,99,118,105,28,12,17,13,16,6,9,539,0,0,0,0,0,0,0,6,0,0,0,3,8,0,0,21,0,0,0,3,15,26,17,23,15,11,9,0,0,11,8,147,0,3,0,0,6,10,0,3,0,0,3,0,3,0,0,31,0,0,0,3,6,0,11,0,0,3,11,4,0,0,0,43
POA4031,3,4,0,0,8,0,0,45,3,35,40,34,6,0,0,3,0,0,0,3,0,0,0,129,0,0,0,0,0,3,11,3,0,3,0,0,3,0,0,29,0,0,0,0,3,3,8,18,3,8,5,0,6,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,8,12,13,0,0,3,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,8,5,4,0,0,0,4,3,0,0,0,0,0,23,0,3,0,28,71,81,98,63,24,19,6,17,7,0,7,422,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,16,32,13,22,0,8,9,12,11,3,3,132,0,0,0,0,6,4,3,3,0,0,3,0,0,0,0,23,0,0,0,3,4,0,3,4,0,0,0,0,0,0,0,22
POA4032,11,15,4,0,0,0,5,60,0,47,76,30,7,0,0,0,0,0,0,0,0,0,6,168,0,0,0,0,0,6,12,13,0,0,0,0,0,0,0,38,0,0,0,0,3,11,26,66,13,10,10,6,5,11,3,173,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,7,4,23,15,5,3,3,12,0,0,0,83,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,14,9,0,7,0,3,3,0,0,0,0,0,0,0,33,7,3,4,20,92,85,149,90,23,31,15,13,13,6,20,576,0,0,0,0,0,0,11,12,3,7,3,3,0,3,0,41,0,0,0,3,18,49,42,125,37,25,23,15,27,8,16,388,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,13,11,3,3,0,0,3,0,0,41
POA4034,0,8,3,0,6,0,7,116,3,105,129,46,7,4,7,3,3,0,3,4,0,0,25,338,0,0,0,0,6,11,29,23,10,0,4,3,3,5,3,97,0,0,0,0,0,9,28,66,5,11,5,3,7,6,0,138,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,11,0,0,6,16,21,38,30,27,3,3,3,9,4,0,6,168,0,6,7,5,3,0,0,3,0,0,0,0,0,0,0,23,0,24,27,7,13,3,9,5,0,0,0,0,3,0,0,84,9,10,20,89,281,333,475,389,94,132,55,50,40,37,55,2076,0,0,0,0,0,3,10,21,10,3,13,0,9,0,0,70,0,0,0,7,82,167,116,206,40,30,28,39,27,10,13,767,0,7,9,3,16,9,0,3,0,0,3,3,0,3,0,63,0,0,3,11,13,9,11,14,0,5,0,6,3,0,0,77
POA4035,4,3,5,0,0,0,0,92,0,43,55,27,4,3,6,0,0,0,0,7,0,0,4,154,0,0,3,0,0,6,17,4,0,3,0,0,4,0,0,35,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,8,7,19,20,14,13,5,3,0,0,0,0,4,99,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,16,6,5,3,7,0,0,0,3,0,0,0,3,76,0,3,7,57,136,128,164,87,24,23,21,11,12,0,16,687,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,11,0,0,0,3,18,34,34,38,4,5,5,3,0,0,4,155,0,0,3,3,14,18,0,3,0,0,0,3,0,0,0,48,0,0,3,8,8,4,9,7,0,0,0,0,0,0,0,39
POA4036,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,14,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,15,35,60,55,40,24,11,3,4,0,3,9,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,31,31,27,11,0,3,0,6,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
POA4037,0,0,0,0,0,0,0,18,0,6,9,3,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,5,3,0,0,0,0,0,0,0,0,22,0,0,0,5,55,57,92,34,17,7,3,0,0,0,4,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,3,0,0,0,0,0,0,0,27,0,0,0,3,8,3,10,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8
POA4051,4,7,3,3,0,0,0,98,3,16,62,27,5,7,3,0,0,0,0,3,4,0,3,136,0,0,0,0,0,6,22,15,0,8,3,3,5,3,3,74,0,0,0,0,0,7,7,16,0,4,0,10,8,5,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,21,17,23,20,0,0,3,9,4,0,5,110,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,3,7,7,6,6,14,0,0,3,0,3,0,3,65,0,4,11,53,144,136,153,100,34,26,25,14,13,3,17,737,0,0,0,0,0,0,0,3,0,3,4,4,3,0,0,13,0,0,0,0,10,46,16,21,7,6,8,9,8,7,0,140,0,7,4,5,15,9,3,3,0,3,0,0,0,0,0,52,0,0,0,5,9,8,3,10,6,3,9,4,0,0,0,54
POA4053,26,3,3,8,3,5,4,198,7,71,144,73,9,3,9,7,3,4,0,4,4,0,12,359,0,0,0,3,0,5,30,21,5,4,3,0,0,5,7,84,0,0,0,0,0,3,29,28,3,5,3,0,0,5,0,82,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,10,0,0,12,23,18,20,23,23,0,0,8,0,3,0,7,130,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,22,15,4,0,7,4,0,8,3,0,0,0,4,85,0,10,24,80,199,247,286,190,32,48,27,25,21,18,34,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,38,102,59,64,14,11,8,7,14,3,8,329,0,6,8,3,19,29,6,3,0,0,0,0,0,0,0,80,0,0,3,9,6,9,23,9,3,0,0,0,3,0,3,64
POA4054,0,0,0,0,0,0,0,43,0,5,4,4,0,0,4,0,0,3,0,0,0,0,0,29,0,4,0,0,0,3,8,3,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,16,4,9,3,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,6,0,3,3,7,9,0,0,0,0,0,0,0,42,0,0,9,17,74,78,73,73,14,12,3,4,3,3,16,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,4,18,3,0,5,5,4,0,0,78,0,4,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,0,8,0,4,10,0,0,0,0,0,0,0,0,21
POA4055,0,9,3,3,0,0,0,68,0,8,19,11,5,0,3,3,0,0,0,0,0,0,0,44,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,33,0,0,0,0,0,4,8,13,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,13,12,13,5,6,0,0,0,0,0,0,0,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,9,5,10,4,5,0,0,0,0,0,3,0,3,50,0,6,9,50,115,108,144,72,15,16,10,7,7,0,12,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,8,12,0,0,0,4,3,3,0,73,0,0,0,0,6,8,9,6,0,0,3,0,0,0,0,36,0,0,0,5,0,4,3,4,0,0,0,0,0,0,0,18
POA4059,4,3,4,0,0,0,3,40,0,12,29,8,3,0,0,4,0,3,3,11,3,5,9,101,0,0,0,0,3,3,10,17,0,4,3,9,10,11,13,84,0,0,0,0,5,3,20,43,3,10,14,18,15,21,8,153,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,7,8,19,3,9,9,19,17,32,6,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,5,0,3,5,0,4,0,3,0,30,0,5,4,23,53,52,67,51,10,3,3,5,5,3,10,299,0,0,0,0,0,0,3,3,0,3,0,0,6,0,0,12,0,0,0,0,6,14,8,13,0,0,4,4,12,3,4,67,0,0,3,0,6,7,0,0,0,0,0,0,3,0,3,25,0,0,0,0,3,3,5,11,3,5,10,21,15,16,4,97
POA4060,8,6,0,0,0,0,0,75,0,3,17,6,0,0,15,0,0,0,0,0,0,0,4,53,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,3,6,3,0,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,3,0,4,0,0,0,0,0,0,0,0,32,0,0,7,29,48,54,64,35,10,7,8,10,3,0,6,296,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,24,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,17,0,0,0,4,0,3,8,3,0,0,3,0,4,0,0,25
POA4061,0,3,0,0,0,3,0,83,0,15,10,15,3,3,3,0,0,0,0,0,0,3,0,51,0,3,0,3,5,9,12,3,0,0,0,0,0,3,0,42,0,0,0,0,0,7,5,14,5,0,3,0,0,3,0,38,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,8,10,10,10,8,7,3,3,0,0,0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,8,3,4,3,3,13,0,8,0,0,0,0,3,62,0,3,5,39,79,91,119,98,10,18,19,6,3,0,18,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,12,18,0,0,5,0,4,0,0,62,0,3,0,0,12,11,3,5,0,0,0,0,0,0,0,35,3,0,0,10,3,7,15,9,0,0,0,4,0,0,3,55
POA4064,4,9,3,3,0,4,0,68,0,14,32,9,4,0,0,3,0,0,3,4,5,0,3,86,0,0,0,0,3,0,16,4,0,0,3,0,4,5,4,36,0,0,0,0,0,7,7,6,0,3,4,0,0,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,11,6,4,13,0,4,0,0,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,0,3,0,0,0,0,0,3,3,27,0,0,3,22,56,43,64,61,7,14,9,10,10,5,15,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,10,4,0,0,0,8,6,4,3,48,0,3,0,6,6,9,4,0,0,0,0,0,0,0,0,23,0,0,0,3,3,5,7,7,3,0,0,7,3,8,0,38
POA4065,9,6,0,3,0,0,0,47,0,4,6,3,0,3,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,0,3,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,7,3,3,0,3,0,0,0,0,0,31,0,0,3,15,37,33,62,21,9,4,0,17,8,0,3,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,3,3,4,7,3,0,0,0,6,0,0,0,20
POA4066,4,0,0,3,6,0,0,82,3,4,9,4,0,4,5,3,4,0,3,7,3,4,0,51,0,0,0,0,3,11,23,8,3,3,3,6,0,3,5,73,0,0,0,0,4,5,14,20,3,7,10,10,13,10,0,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,11,23,6,22,22,9,8,12,14,15,9,8,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,3,7,0,0,0,0,0,0,0,32,0,0,0,22,73,88,87,46,11,20,21,14,24,6,12,434,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,16,0,0,0,0,4,13,14,21,12,4,6,9,8,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,8,3,17,23,6,3,14,14,26,11,8,121
POA4067,0,0,0,0,0,0,3,22,0,3,3,0,4,0,0,4,0,0,0,0,0,0,0,20,0,0,0,3,0,11,10,6,3,3,3,6,20,8,3,81,0,0,0,0,3,4,20,11,5,10,9,7,4,4,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,18,14,19,34,13,22,48,139,202,165,8,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,3,0,0,0,0,3,0,0,26,0,0,5,19,15,20,32,25,3,4,0,3,3,4,6,146,0,0,0,0,0,3,0,7,3,3,6,11,8,13,3,58,0,0,0,3,0,4,5,8,0,3,3,3,8,3,0,40,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,4,17,17,9,15,30,73,114,83,18,373
POA4068,9,0,3,4,0,0,3,73,3,3,4,3,0,5,4,0,0,3,3,3,7,7,0,50,0,0,0,4,3,21,42,25,5,14,7,11,16,3,10,160,0,0,0,3,0,8,60,39,16,19,33,15,15,23,6,246,0,0,0,0,0,5,0,0,0,0,4,0,3,0,0,15,0,0,4,14,25,31,27,56,6,14,23,45,32,24,4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,0,4,16,8,3,4,0,0,3,0,3,59,0,3,14,37,99,79,110,83,23,15,21,22,17,16,14,543,0,0,0,0,0,0,3,5,0,4,0,5,6,14,3,42,0,0,0,3,8,17,23,40,11,12,13,8,4,8,3,149,0,0,3,0,6,6,3,6,0,0,0,0,3,0,0,35,0,0,0,8,4,16,43,33,8,10,11,16,12,30,6,188
POA4069,16,12,9,0,3,8,0,157,0,15,14,6,3,7,7,9,0,0,0,0,0,0,0,62,0,0,3,10,3,27,46,11,4,0,0,0,10,3,0,127,0,0,0,0,7,24,56,75,9,23,23,9,4,9,9,242,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,4,8,37,46,91,46,43,9,5,7,9,12,11,3,329,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,21,17,13,8,32,21,0,3,0,0,7,0,7,146,3,7,37,85,166,148,214,108,25,10,9,12,3,14,17,862,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,20,0,0,0,8,15,26,34,17,3,3,4,3,3,3,4,125,0,3,0,0,22,15,12,4,0,0,0,0,3,0,3,62,0,0,0,17,17,17,37,32,4,3,7,5,3,0,4,151
POA4070,3,5,0,0,0,0,0,68,0,7,0,3,0,3,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,9,11,3,0,0,0,0,0,0,0,24,0,0,0,0,0,3,13,21,3,4,0,0,0,0,0,52,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,11,7,8,0,0,0,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,3,12,8,3,0,0,0,0,0,0,0,52,0,0,3,23,74,50,81,93,19,9,9,3,10,0,8,380,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,6,10,9,19,0,3,10,0,0,0,0,59,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,19,0,0,0,6,0,10,8,13,0,7,7,10,0,0,3,52
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,7,19,41,3,81
POA4073,3,0,0,0,0,0,3,24,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,18,0,0,0,0,4,13,28,18,0,0,0,0,0,0,3,74,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,14,0,0,6,12,15,28,13,22,3,0,0,4,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,6,0,10,3,0,0,0,0,0,0,6,36,0,0,0,13,38,63,62,38,5,8,3,3,0,0,15,246,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,5,14,15,9,0,0,0,0,0,0,0,44,0,3,3,0,8,10,4,4,0,0,0,0,0,0,0,35,0,0,0,5,3,10,13,7,0,0,0,0,0,0,0,45
POA4074,0,15,3,3,0,0,3,75,0,14,17,3,0,3,8,0,4,0,0,3,0,0,0,54,0,3,0,4,3,22,30,17,0,4,3,0,4,0,0,85,0,0,0,0,3,21,33,44,4,3,3,0,9,5,0,131,0,0,5,12,10,6,6,5,0,0,0,0,0,0,0,49,0,0,4,25,61,57,30,35,12,3,3,6,3,3,3,248,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,19,0,16,28,9,9,8,10,4,0,0,0,0,0,0,3,81,0,7,10,42,155,192,238,145,30,28,22,12,21,7,18,927,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,0,0,0,8,22,38,42,53,3,5,0,3,0,3,3,190,0,6,3,0,8,8,0,5,0,0,0,0,4,0,0,32,0,0,3,7,16,27,51,30,3,0,0,0,0,0,9,150
POA4075,9,0,3,4,0,0,0,62,0,11,10,5,9,4,3,9,3,0,4,4,0,0,0,64,0,0,0,5,0,10,37,12,0,0,5,7,3,3,4,85,0,0,0,0,6,14,26,26,10,0,11,0,9,5,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,7,20,16,18,5,0,7,0,8,0,3,100,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,9,8,7,3,6,3,0,0,0,0,0,0,4,56,4,3,7,45,102,125,152,97,30,16,27,20,13,6,14,654,0,0,0,0,3,0,0,14,0,0,7,7,8,4,0,43,0,0,0,3,16,25,17,64,12,4,17,5,0,3,0,174,0,5,0,0,13,18,5,3,0,0,0,0,3,0,4,52,0,0,0,3,3,8,15,5,0,0,6,0,5,0,5,48
POA4076,0,0,0,3,0,0,5,16,0,13,6,4,0,3,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,7,4,0,0,0,0,0,3,0,5,21,0,11,7,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,16,27,56,39,11,6,6,5,6,0,206,379,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,16,0,0,0,0,8,12,12,33,8,6,3,5,0,3,13,98,0,9,0,0,3,0,0,0,0,0,0,0,0,0,3,18,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7
