SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
203021037,0,0,0,0,3,0,4,3,0,0,3,3,0,3,0,27,0,0,0,0,0,8,17,31,4,20,11,6,4,5,8,121,0,0,13,8,3,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,24,9,5,0,0,3,0,3,0,0,0,0,0,3,56,0,6,16,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,10,0,0,0,7,0,4,5,84,22,12,19,40,48,29,4,272,0,0,0,0,0,5,3,3,0,0,0,8,0,0,0,25,0,0,0,0,3,4,3,7,3,3,13,0,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,16,0,3,3,0,8,4,6,12
203021038,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,17,22,3,4,12,15,4,8,4,113,0,4,47,141,11,37,60,10,3,0,0,0,0,0,10,329,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,86,44,12,9,9,0,7,0,0,0,3,0,0,4,163,4,9,12,16,0,5,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,21,0,0,0,3,0,0,7,89,11,4,16,11,13,6,4,171,0,0,0,0,0,3,6,6,0,3,3,4,0,3,0,30,0,0,0,0,3,3,0,0,0,42,37,13,23,3,0,130,0,0,0,0,0,0,0,0,0,0,5,0,26,40,9,94,0,5,8,15,0,0,3,0
203021039,0,0,0,6,0,0,9,0,4,0,0,4,3,4,0,30,0,0,0,0,0,10,14,29,4,9,10,11,21,15,7,116,0,3,12,11,0,0,0,0,0,0,0,0,3,0,3,33,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,14,0,0,0,0,0,9,0,6,0,0,0,3,0,0,0,17,0,14,5,4,4,3,4,4,0,0,0,0,0,4,0,43,0,3,29,25,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,15,0,0,3,6,3,3,13,66,8,19,15,24,40,30,7,235,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,16,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,13,0,0,4,7,0,6,3,0
203021040,0,0,0,0,3,4,9,0,0,0,0,0,0,3,3,24,0,0,8,0,0,3,20,43,15,3,9,15,29,15,11,165,0,0,14,41,0,6,5,0,0,0,0,0,0,0,0,78,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,63,19,9,3,5,8,4,0,0,0,0,0,0,0,107,0,3,29,19,3,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,3,5,3,0,0,0,3,0,0,0,19,0,0,0,5,5,0,6,99,7,5,15,19,39,12,8,229,0,0,0,0,0,4,0,3,0,0,3,3,3,0,0,21,0,0,0,0,0,7,8,5,4,4,24,7,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,8,0,8
203021041,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,22,0,0,0,0,3,4,33,73,20,20,7,21,28,7,7,218,0,0,7,14,0,4,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,18,0,50,23,8,12,3,3,0,0,0,0,0,0,0,3,111,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,5,0,0,0,0,0,0,3,24,4,0,0,9,0,10,27,156,9,11,17,25,38,30,12,338,0,0,3,0,3,4,10,8,3,0,0,4,0,0,0,34,0,0,0,0,0,7,3,14,4,7,5,12,3,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,12,3,4,0,4
203021042,0,0,0,3,0,4,9,7,3,0,0,3,3,4,5,36,0,0,0,0,0,16,55,95,20,17,16,29,34,23,12,324,0,0,9,27,0,5,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,23,9,5,7,6,0,0,0,0,0,3,3,4,107,0,3,5,8,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,15,3,3,0,4,3,8,3,0,0,43,0,4,4,7,5,16,33,128,13,12,30,30,54,47,14,389,0,0,0,0,3,3,4,8,0,0,0,3,3,0,3,31,0,0,0,0,3,3,10,18,5,18,25,8,0,0,3,89,0,0,0,0,0,0,8,6,6,9,5,0,0,0,0,38,0,0,0,10,4,7,7,8
203021043,0,0,3,0,4,3,3,0,0,3,0,0,0,0,0,20,0,0,0,0,0,3,5,10,0,0,0,4,3,41,5,72,0,0,10,40,7,3,0,0,0,0,0,0,0,0,3,68,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,49,23,11,4,3,3,0,0,0,0,0,0,0,8,102,0,0,4,8,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,9,0,0,0,4,0,5,10,47,3,0,3,3,3,3,3,95,0,3,0,0,4,6,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,15,0,3,3,13,6,10,6,3
203021044,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,3,8,19,0,0,4,3,8,0,0,43,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,19,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,35,9,5,3,0,7,3,0,0,0,0,0,0,3,69,0,5,6,11,3,0,0,0,0,0,0,0,0,0,5,26,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,7,49,7,3,5,0,10,0,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,8,3,9
203021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,10,4,3,0,3,3,5,0,36,0,0,9,8,0,4,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,3,3,3,0,0,3,0,0,0,0,21,0,52,19,3,0,4,0,3,0,0,0,0,0,0,3,87,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,48,0,5,13,14,19,10,4,114,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,3,13,0,0,0,3
203021046,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,21,0,0,3,0,0,10,11,24,0,3,3,10,14,20,3,100,0,0,4,14,0,3,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,3,3,3,8,0,0,0,0,0,0,0,0,49,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,3,0,4,0,18,0,0,0,0,0,0,4,40,9,7,7,6,3,12,6,95,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,11,0,0,0,0,3,5,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,3,3,8,3,3
203021047,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,17,0,0,57,3,0,5,8,24,4,5,0,3,6,5,3,131,0,17,150,275,25,50,46,0,0,0,3,0,0,0,28,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,90,26,3,4,4,3,4,0,0,0,0,0,0,21,153,0,4,20,20,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,89,3,16,7,27,30,17,10,205,0,0,3,0,0,0,6,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,7,3,3,0,0,0,0,0,3,24,0,0,0,0,0,0,4,0,0,11,0,0,5,10,0,32,0,3,3,4,0,3,0,3
203031048,0,0,7,5,0,0,3,5,0,0,0,0,0,0,0,21,0,0,0,0,0,3,3,8,0,0,0,0,4,0,0,16,0,3,12,8,0,0,0,3,0,0,0,0,0,0,0,26,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,46,35,10,9,4,0,0,0,0,0,0,0,0,3,109,0,5,6,11,0,0,0,0,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,3,4,0,8,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,12,9,0,3,7
203031049,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,3,4,0,0,0,0,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,3,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,7
203031050,0,0,0,7,3,7,9,3,0,7,0,0,0,0,3,42,0,3,0,0,0,0,11,27,0,3,6,4,3,0,0,59,0,0,4,7,0,3,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,12,0,43,24,8,14,4,6,3,0,0,0,0,0,0,3,115,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,10,0,3,3,6,4,3,3,18,3,0,4,3,0,3,4,62,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,11,5,13
203031051,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,35,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,6,0,0,0,0,0,0,0,0,0,0,3,53,0,11,36,26,5,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,4
203031052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0
203031053,0,0,0,4,9,8,17,9,8,0,5,0,5,4,3,65,0,0,4,0,0,0,4,3,0,0,0,0,4,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,30,18,8,8,3,9,9,0,4,0,0,3,0,0,95,0,4,10,3,0,0,3,0,0,0,0,0,0,0,3,29,0,0,0,0,3,0,3,3,0,0,0,0,4,0,0,15,0,0,0,14,0,3,0,10,0,0,0,3,0,0,0,35,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,4,6
204011054,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,3,0,0,0,0,0,0,0,0,0,0,4,37,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,5,3,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
204011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,4,5,0,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011056,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,10,5,4,0,3,0,24,22,38,105,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,13,10,9,4,4,4,0,3,0,0,0,0,0,66,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,35,0,6,3,3,3,7,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,5,3,5
204011057,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,9,0,5,0,4,8,4,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,8,4,4,4,0,0,0,0,3,0,0,0,87,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0
204011058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
204011059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,4,0,0,0,16,28,33,97,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,3,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
204011060,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,0,0,0
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
204021063,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,8,0,3,0,0,5,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,28,32,0,8,0,5,0,0,0,0,0,0,0,3,82,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,21,3,4,0,3,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,4,3,0,7,0,0
204021064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
204021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
